hh1,hh2,hh3,hh4,hh5d,hh5m,hh5y,hh6,hh7,hh9,hh10,hh11,hh12,hh13,hh14,hh15,hh16,hh17,hh18h,hh18m,hh19h,hh19m,sl1,sl9a,sl9b,sl9c,cd_flag,cl2a,cl2b,cl2c,cl2d,cl4,cl5,cl6,cl7a,cl7b,cl7c,cl7d,cl7e,cl7f,cl8,cl9,cl10a,cl10b,cl10c,cl10d,cl10e,cl10f,cl10g,cl12,cd2,cd3a,cd3b,cd3c,cd3d,cd3e,cd3f,cd3g,cd3h,cd3i,cd3j,cd3k,cd4,hc1a,hc1c,hc2,hc3,hc4,hc5,hc6,hc7,hc8a,hc8b,hc8c,hc8d,hc8e,hc8f,hc8g,hc8h,hc8i,hc8j,hc8k,hc8l,hc8m,hc8n,hc8o,hc8p,hc8q,hc9b,hc9c,hc9d,hc10,hc11,hc12,hc12a,hc12b,hc12c,hc12d,hc13,hc14a,hc14b,hc14c,hc14e,hc14f,hc14g,hc15,ws1,ws2,ws3,ws4,ws5,ws6,ws7a,ws7b,ws7c,ws7d,ws7e,ws7f,ws7x,ws7z,ws8,ws9,ws10,ws11,hw1,hw2,hw3a,hw3ba,hw3bb,hw3bc,hw4,hw5a,hw5ba,hw5bb,hw5bc,hhsex,ethnicity,helevel,hhweight,wscore,windex5,wscoreu,windex5u,wscorer,windex5r,psu,stratum,hh_id
38,14,97,91,29,12,2013,1,2,1,1,3,0,0,0,0,92,9,14,30,15,10,1,1,3,10,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,1,2,2,2,2,2,3,1,1,2,1,2,2,2,2,2,2,2,2,97,1,2,36,35,33,2,NA,1,2,1,2,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,1,1,1,996,2,NA,2,NA,1,0,0,0,20,0,0,2,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,,,C,NA,NA,,,,2,1,1,0.5209673275313105,1.0057531534335786,5,0.5454122208807802,3,NA,NA,38,2,3814
38,15,95,91,30,12,2013,1,2,1,2,4,1,1,1,1,92,9,14,5,14,50,2,1,3,9,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,1,2,1,2,1,3,3,1,1,2,1,1,2,2,2,2,2,2,2,97,1,1,34,33,33,8,3,1,2,1,1,1,1,1,2,1,2,2,1,2,1,2,2,2,1,1,1,1,1,720,2,NA,1,5000,1,0,0,0,10,0,0,2,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,B,,NA,NA,,,,1,1,2,0.5209673275313105,0.2971597374226803,3,-0.33852496226226936,2,NA,NA,38,2,3815
38,16,95,91,31,12,2013,1,2,1,1,5,1,1,2,2,92,9,8,2,8,47,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,2,1,2,2,2,2,2,2,2,2,5,1,2,34,34,36,2,NA,1,2,1,2,1,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,1,0,0,0,20,0,0,1,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,2,1,1,0.5209673275313105,0.3991919803420327,3,-0.2112445058566279,2,NA,NA,38,2,3816
38,17,96,91,30,12,2013,1,2,1,2,3,1,1,0,0,92,9,10,5,10,45,1,1,3,10,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,1,2,2,2,2,3,3,1,1,2,1,1,2,2,1,2,2,2,2,97,1,2,34,33,21,4,NA,1,2,1,2,1,1,1,2,1,2,2,1,2,1,2,2,2,1,1,1,1,1,240,1,120,2,NA,1,0,0,0,0,11,0,2,11,NA,NA,NA,NA,1,A,,,,,,X,,12,2,NA,NA,1,1,1,A,B,,NA,NA,,,,1,1,2,0.5209673275313105,0.06557073313699369,3,-0.6274214259743244,1,NA,NA,38,2,3817
38,18,96,91,29,12,2013,1,2,1,2,3,1,1,0,0,92,9,18,20,19,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,36,34,21,2,NA,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,1,1,1,1,1,2160,2,NA,1,720,2,NA,NA,NA,NA,NA,NA,2,31,NA,2,NA,NA,1,A,,,D,,,,,13,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,4,0.5209673275313105,-0.1320960502488966,3,-0.8740015038569333,1,NA,NA,38,2,3818
38,19,96,91,30,12,2013,1,2,1,1,3,1,0,1,0,92,9,20,5,20,45,1,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,2,2,2,2,2,2,2,2,2,97,1,2,36,33,34,8,3,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,12,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,2,0.5209673275313105,-0.6726473190401734,2,-1.5483139587618402,1,NA,NA,38,2,3819
38,20,96,91,29,12,2013,1,2,1,1,4,2,2,0,0,92,9,14,15,14,55,1,1,4,7,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,1,2,2,2,2,0,4,1,1,2,1,1,1,2,1,2,2,2,2,97,1,3,36,35,33,2,NA,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,7200,1,3600,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,,,,X,,12,2,NA,NA,1,1,1,A,,C,NA,NA,,,,2,1,4,0.5209673275313105,1.4820096058238437,5,1.1395198959838158,5,NA,NA,38,2,3820
39,1,95,91,2,1,2014,2,2,1,2,5,2,2,0,0,92,1,10,30,11,10,1,1,5,17,1,1,2,2,1,7,2,2,2,2,2,2,2,2,2,NA,2,2,1,1,2,2,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,1,22,12,36,8,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,5500,1,720,2,NA,1,4,0,0,6,8,10,2,41,NA,2,NA,NA,1,A,,,,,,,,23,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,2,2,0.7496382511297771,-1.8822140414496296,1,NA,NA,-1.606214781973912,1,39,8,3901
39,2,95,91,1,1,2014,2,2,1,1,6,1,1,0,0,92,1,19,30,20,40,1,1,6,17,1,1,2,2,1,21,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,1,21,12,36,8,3,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,10000,1,1440,1,99995,1,20,0,0,40,7,14,2,41,NA,2,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,2,2,0.7496382511297771,-1.6193050632144008,1,NA,NA,-1.3217632783062683,1,39,8,3902
39,3,96,91,1,1,2014,2,2,1,1,3,0,0,0,0,92,1,20,5,20,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,1,22,12,12,8,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1000,1,70,2,NA,1,1,0,0,2,0,0,2,41,NA,2,NA,NA,1,A,,,,,,,,95,NA,NA,NA,1,1,1,,B,,NA,NA,,,,1,2,1,0.7496382511297771,-2.497088242623156,1,NA,NA,-2.27147122267927,1,39,8,3903
39,4,97,91,3,1,2014,2,2,1,1,2,1,0,0,0,92,1,14,0,14,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,1,22,12,12,8,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,12600,1,400,1,10000,1,2,0,0,1,0,3,2,41,NA,2,NA,NA,1,A,,,,,,,,51,2,NA,NA,1,1,2,,,,1,1,,B,,1,2,2,0.7496382511297771,-2.0568670781274196,1,NA,NA,-1.7951787315377334,1,39,8,3904
39,5,97,91,1,1,2014,2,2,1,2,4,1,1,0,0,92,1,19,30,20,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,1,22,12,12,8,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2993,1,213,1,353,1,3,0,0,30,11,2,2,41,NA,2,NA,NA,1,A,,,,,,,,51,2,NA,NA,1,1,2,,,,2,NA,,,,1,2,2,0.7496382511297771,-2.2011956253437917,1,NA,NA,-1.9513334302225818,1,39,8,3905
39,6,97,91,2,1,2014,2,2,1,5,6,1,1,0,0,92,1,14,25,15,5,1,1,6,7,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,2,2,2,2,NA,6,1,1,2,1,2,2,1,1,2,2,2,2,97,2,1,22,12,12,8,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1950,1,300,2,NA,1,5,0,0,30,5,14,2,41,NA,2,NA,NA,1,A,,,,,,,,13,2,NA,NA,1,1,1,,,C,NA,NA,,,,1,2,4,0.7496382511297771,-2.110499739513763,1,NA,NA,-1.8532060050049532,1,39,8,3906
39,7,92,91,2,1,2014,2,2,1,1,8,1,0,1,1,92,1,8,0,8,40,2,1,6,7,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,2,1,2,2,2,6,2,1,2,2,1,1,2,2,2,2,2,2,97,2,2,22,12,36,8,2,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1700,1,1200,2,NA,1,3,0,3,40,3,0,1,41,NA,2,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,,,C,NA,NA,,,,2,2,1,0.7496382511297771,-1.2465474492170734,1,NA,NA,-0.9184622403697285,1,39,8,3907
39,8,96,91,2,1,2014,2,2,1,2,4,2,2,0,0,92,1,8,0,8,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,1,22,12,12,8,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1900,1,1400,1,14934,1,1,0,0,4,2,10,2,41,NA,2,NA,NA,1,A,,,,,,,,95,NA,NA,NA,1,1,2,,,,1,1,,B,,1,2,2,0.7496382511297771,-2.277894474848276,1,NA,NA,-2.034316914535578,1,39,8,3908
39,9,96,91,3,1,2014,2,2,1,2,4,1,1,0,0,92,1,16,50,17,30,2,1,3,10,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,1,1,2,2,10,3,1,1,2,1,1,2,2,1,2,2,2,2,97,2,1,22,12,36,8,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1000,1,250,2,NA,1,3,0,0,10,0,0,2,41,NA,2,NA,NA,1,A,,,,,,,,23,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,2,1,0.7496382511297771,-2.0517478118913166,1,NA,NA,-1.789639997226303,1,39,8,3909
39,10,97,91,2,1,2014,2,2,1,2,5,1,1,1,1,92,1,16,20,17,0,1,1,4,13,1,1,2,2,2,35,2,2,2,2,2,2,2,2,2,NA,2,2,1,2,1,2,2,14,4,2,2,2,2,1,2,2,2,2,2,2,2,97,2,3,34,33,21,8,3,1,2,1,2,1,1,1,2,1,2,2,1,2,2,1,2,2,1,2,1,1,1,2200,1,700,2,NA,1,1,0,0,10,2,0,2,41,NA,2,NA,NA,1,A,,,,,,,,22,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,2,2,0.7496382511297771,-1.084319081495595,1,NA,NA,-0.7429410259719671,1,39,8,3910
39,11,97,91,2,1,2014,2,2,1,1,2,1,1,0,0,92,1,8,0,8,40,1,1,2,8,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,2,2,2,2,1,2,2,1,2,1,1,1,2,2,2,2,2,1,97,2,1,22,12,12,8,2,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,1,10780,2,NA,1,3700,1,0,0,0,20,5,10,2,41,NA,2,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,2,2,,,,2,NA,,,,2,2,2,0.7496382511297771,-1.9557216608389139,1,NA,NA,-1.685745549643637,1,39,8,3911
39,12,97,91,2,1,2014,2,2,1,3,6,2,2,1,1,92,1,10,0,10,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,1,22,12,12,8,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1000,2,NA,2,NA,1,1,0,0,20,6,10,2,41,NA,2,NA,NA,1,A,,,,,,,,51,2,NA,NA,1,1,2,,,,2,NA,,,,1,2,0,0.7496382511297771,-2.4698189531262127,1,NA,NA,-2.2419675121045266,1,39,8,3912
39,13,95,91,2,1,2014,2,2,1,1,4,1,1,0,0,92,1,8,10,8,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,1,22,12,12,8,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,3000,1,400,1,20000,1,5,0,0,20,5,0,2,41,NA,2,NA,NA,1,A,,,,,,,,31,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,2,2,0.7496382511297771,-2.0640888513941977,1,NA,NA,-1.8029922504166658,1,39,8,3913
39,14,95,91,3,1,2014,2,2,1,2,6,1,0,1,0,92,1,10,12,10,47,2,2,5,17,1,1,2,2,1,42,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,1,22,12,12,8,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,4450,1,100,2,NA,1,3,0,0,2,2,0,2,41,NA,2,NA,NA,1,A,,,,,,,,95,NA,NA,NA,1,1,1,,B,,NA,NA,,,,1,2,1,0.7496382511297771,-2.2815851108992025,1,NA,NA,-2.038309957988193,1,39,8,3914
39,15,97,91,3,1,2014,2,2,1,2,4,1,1,0,0,92,1,7,30,8,10,2,1,3,15,1,1,2,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,1,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,1,22,12,12,8,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,800,2,NA,2,NA,1,2,0,0,16,4,0,2,41,NA,2,NA,NA,1,A,,,,,,,,23,2,NA,NA,1,1,2,,,,2,NA,,,,1,2,1,0.7496382511297771,-2.395116535636974,1,NA,NA,-2.1611440456521565,1,39,8,3915
39,16,96,91,2,1,2014,2,2,1,2,4,1,1,1,1,92,1,14,28,15,5,2,2,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,2,1,2,1,2,1,2,2,2,2,97,2,1,22,12,36,8,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1500,1,180,1,1500,1,2,0,0,50,6,6,2,41,NA,2,NA,NA,1,A,,,,,,,,96,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,2,2,0.7496382511297771,-1.9169814755050525,1,NA,NA,-1.6438310283345907,1,39,8,3916
39,17,95,91,3,1,2014,2,2,1,2,4,1,1,1,1,92,1,7,0,7,45,2,1,3,11,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,2,1,1,1,2,1,6,3,1,1,2,1,1,2,2,1,2,2,2,2,97,2,1,22,12,12,8,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2000,1,700,2,NA,1,0,0,0,20,2,0,2,41,NA,3,10,1,1,A,,,,,,,,95,NA,NA,NA,1,1,1,,B,,NA,NA,,,,1,2,1,0.7496382511297771,-2.5217319326721555,1,NA,NA,-2.298134194546612,1,39,8,3917
39,18,95,91,2,1,2014,2,2,1,2,5,1,1,1,1,92,1,14,11,14,56,2,2,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,2,1,2,2,2,2,2,2,2,2,97,2,1,22,12,36,8,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,7000,2,NA,1,3000,1,5,0,0,20,1,0,2,41,NA,2,NA,NA,1,A,,,,,,,,23,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,2,3,0.7496382511297771,-1.928468850756041,1,NA,NA,-1.6562596687913445,1,39,8,3918
39,19,96,91,3,1,2014,2,2,1,1,3,0,0,0,0,92,1,8,3,8,45,1,1,3,12,1,1,2,2,2,40,2,2,2,2,2,2,2,2,2,NA,1,2,1,1,2,2,2,7,3,1,1,2,1,1,2,1,1,2,2,2,2,97,2,1,22,12,36,8,2,1,2,1,2,1,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2500,1,300,1,1400,1,2,0,0,10,12,24,2,41,NA,2,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,2,2,1,0.7496382511297771,-1.0853085544983472,1,NA,NA,-0.7440115755034462,1,39,8,3919
39,20,96,91,2,1,2014,2,2,1,2,3,1,1,1,1,92,1,10,9,10,46,1,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,2,2,2,2,2,2,2,2,2,97,2,1,11,12,12,8,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,360,2,NA,2,NA,1,0,0,0,15,2,0,2,41,NA,3,10,1,1,A,,,,,,,,23,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,2,4,0.7496382511297771,-2.5992555451190285,1,NA,NA,-2.3820100221363814,1,39,8,3920
40,1,87,81,20,12,2013,1,2,1,2,5,1,1,1,1,82,8,18,10,18,55,1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,2,2,2,2,2,2,2,2,2,2,97,3,1,31,34,36,8,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,1,0,0,0,10,0,0,1,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,B,,NA,NA,,,,1,2,2,0.8582861646279603,0.3223810154345844,3,-0.3070625962038648,2,NA,NA,40,2,4001
40,2,85,81,20,12,2013,1,2,1,1,3,1,1,0,0,82,8,15,20,15,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,3,1,31,37,36,8,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,1,0,0,0,40,0,0,1,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,B,C,NA,NA,,,,2,2,2,0.8582861646279603,0.08429084848045282,3,-0.604068956630246,1,NA,NA,40,2,4002
40,3,86,81,20,12,2013,1,2,1,1,2,0,0,1,1,82,8,15,30,16,5,1,1,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,2,2,2,2,2,97,3,4,31,37,36,8,3,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,1,0,0,0,20,0,10,2,41,NA,1,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,2,1,0.8582861646279603,-0.33688384406351934,2,-1.129464709577424,1,NA,NA,40,2,4003
40,4,86,81,21,12,2013,1,2,1,2,4,1,1,0,0,82,8,8,0,8,35,2,2,4,10,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,1,1,2,2,2,14,4,2,1,2,1,2,2,2,2,2,2,2,2,97,3,2,31,33,36,8,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,1,0,0,0,12,3,0,2,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,2,0,0.8582861646279603,-0.5516127498009424,2,-1.3973289880030761,1,NA,NA,40,2,4004
40,5,86,81,20,12,2013,1,2,1,1,2,0,0,0,0,82,8,17,10,17,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,3,3,31,34,36,8,3,1,2,1,2,1,1,1,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,1,0,0,0,10,3,10,2,11,NA,NA,NA,NA,1,A,,,,,F,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,2,1,0.8582861646279603,-0.04660353394573946,3,-0.7673535837192422,1,NA,NA,40,2,4005
40,6,87,81,21,12,2013,1,2,1,2,4,0,0,0,0,82,8,8,30,9,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,3,3,31,34,36,8,2,1,2,1,2,1,1,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,1,3,0,0,10,0,2,2,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,B,,NA,NA,,,,1,2,3,0.8582861646279603,0.08425319388270253,3,-0.6041159289818311,1,NA,NA,40,2,4006
40,7,85,81,22,12,2013,1,2,1,1,3,2,2,0,0,82,8,7,5,7,45,1,1,3,12,1,1,2,2,2,4,2,2,2,2,2,2,2,2,1,3,2,2,1,1,2,1,2,2,3,2,1,1,1,1,1,2,2,2,2,2,2,97,3,1,34,33,36,8,1,1,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,1,0,0,0,8,0,0,2,41,NA,2,NA,NA,1,A,,C,,,,,,11,2,NA,NA,1,1,1,A,,,NA,NA,,,,2,2,1,0.8582861646279603,-1.0659685332931639,1,-2.0389637987708604,1,NA,NA,40,2,4007
40,8,82,81,20,12,2013,1,2,1,4,6,2,1,0,0,82,8,16,50,17,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,3,1,31,37,36,8,1,1,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,1,0,0,0,6,9,7,2,41,NA,2,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,2,,,,1,1,A,,,1,2,0,0.8582861646279603,-0.7825428914851376,2,-1.6854035513998284,1,NA,NA,40,2,4008
40,9,86,81,21,12,2013,1,2,1,1,3,0,0,0,0,82,8,10,5,10,40,2,1,2,6,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,97,3,4,31,31,36,8,3,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,1,0,0,0,15,1,0,2,11,NA,NA,NA,NA,1,A,,,,,F,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,2,2,1,0.8582861646279603,-0.2819047303958985,2,-1.0608808337341422,1,NA,NA,40,2,4009
40,10,85,81,21,12,2013,1,2,1,1,4,1,1,0,0,82,8,8,35,9,10,1,1,4,17,1,1,2,2,2,4,2,1,NA,NA,NA,NA,NA,NA,1,4,2,2,1,1,2,2,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,3,3,31,34,36,8,2,1,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1,1,300,2,NA,2,NA,1,1,0,0,10,1,0,1,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,2,1,0.8582861646279603,0.04122541702128324,3,-0.6577910704895045,1,NA,NA,40,2,4010
40,11,85,81,22,12,2013,1,2,3,NA,NA,NA,NA,NA,NA,82,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,,,,NA,NA,NA,0,0,0,0,0,0,0,40,2,4011
